Year,PipeID,Action,Cost,Priority_Score,Condition_Before
8,MH-3-053_MH-3-052,Cleaning,931.4172312,0.15891625433729872,3.7483864288104107
8,MH-1-011_MH-1-010,Cleaning,1659.3724736,0.1588572548899897,3.7484284352522077
8,MH-2-022_MH-2-021,Cleaning,2396.7237224,0.1492720947842354,3.5451493483953382
8,MH-5-037_MH-5-036,Cleaning,2305.9773672,0.14896872056480925,3.5455369173766287
8,MH-5-040_MH-5-039,Cleaning,1348.5918776,0.14832798200856923,3.8356947288377747
8,MH-2-062_MH-2-061,Cleaning,873.5130456,0.14666098706679412,3.757321606748271
8,MH-3-022_MH-3-012,Cleaning,1006.6686,0.14571626277290398,3.7580286709538724
8,MH-5-028_MH-5-026,Cleaning,1278.4074688,0.14431367447578508,3.8529120106886885
8,MH-3-036_MH-3-035,Cleaning,1448.8628416,0.1421396326830607,3.7607306348792493
8,MH-5-006_MH-5-005,Cleaning,1185.4970016,0.1419599949114766,3.8632149223129755
8,MH-5-062_MH-5-061,Cleaning,855.1361864,0.1392541844882856,3.702427204980355
8,MH-3-061_MH-3-060,Cleaning,2970.580812,0.13810554177679177,3.763827295153586
8,MH-5-026_MH-5-025,Cleaning,331.41657944,0.12954681781031457,3.9203072178699276
8,MH-5-053_MH-5-052,Cleaning,160.8859208,0.08851946429117771,3.9872725888946015
9,MH-2-032_MH-2-031,Cleaning,2210.1363352,0.27718527088261163,3.678114678409878
9,MH-2-045_MH-2-044,Cleaning,985.3229192,0.24960943817063808,3.692516031072534
9,MH-2-042_MH-2-041,Cleaning,1834.980312,0.21310681723533018,3.7131972388291348
9,MH-2-024_MH-2-023,Cleaning,1851.6350168,0.16162748954367626,3.746466115170237
9,MH-5-024_MH-5-022,Cleaning,361.41526952,0.16061678305570418,3.785570745950568
9,MH-2-044_MH-2-043,Cleaning,2182.8635664,0.16047459384194146,3.747280300664817
9,MH-3-001_MH-2-001,Cleaning,3045.0589528,0.15992175583471743,3.747671969046209
9,MH-3-053_MH-3-052,Cleaning,931.4172312,0.15891625433729872,3.7483864288104107
9,MH-1-011_MH-1-010,Cleaning,1659.3724736,0.1588572548899897,3.7484284352522077
9,MH-2-023_MH-2-022,Repair,5155.6114521,0.15556117973959865,2.879710537240328
9,MH-6-008_MH-6-007,Cleaning,1814.0094016,0.15195408140917882,3.646697919852589
9,MH-4-041_MH-4-040,Cleaning,2121.2567616,0.14959548986006213,3.5447367772257667
